run_name,mean_voltage_difference_integral_vs,std_voltage_difference_integral_vs,min_voltage_difference_integral_vs,max_voltage_difference_integral_vs,valid_trial_count,trial_indices_used,trial_integrals_vs,st_1_frequency_name,st_1_frequency_hz,st_2_frequency_name,st_2_frequency_hz,st_3_frequency_name,st_3_frequency_hz,st_4_frequency_name,st_4_frequency_hz,frequency_st1_hz,frequency_st2_hz,frequency_st3_hz
st1_571_hz__st2_181_hz__st3_301_hz__st4_1_hz,4.758345037798928e-05,1.5089557120252128e-05,2.4347868192022007e-05,7.008779411995792e-05,5,1;2;3;4;5,7.008779411996e-05;5.109806051994e-05;5.235252098398e-05;2.434786819202e-05;4.003100807405e-05,571_hz,571,181_hz,181,301_hz,301,1_hz,1,571,181,301
st1_571_hz__st2_181_hz__st3_331_hz__st4_1_hz,4.2130139054757e-05,1.5201036267374563e-05,2.1925156679977743e-05,6.884150178600514e-05,5,1;2;3;4;5,3.770660547180e-05;4.352618685596e-05;3.865124448004e-05;2.192515667998e-05;6.884150178601e-05,571_hz,571,181_hz,181,331_hz,331,1_hz,1,571,181,331
st1_571_hz__st2_181_hz__st3_361_hz__st4_1_hz,3.3791948978030945e-05,6.510163920762209e-06,2.277672076617856e-05,4.3238144754017416e-05,5,1;2;3;4;5,3.489571710009e-05;3.412144358998e-05;2.277672076618e-05;3.392771867989e-05;4.323814475402e-05,571_hz,571,181_hz,181,361_hz,361,1_hz,1,571,181,361
st1_571_hz__st2_181_hz__st3_391_hz__st4_1_hz,3.861626073839886e-05,2.1413817546978527e-05,8.160669000056853e-06,5.9844739536008e-05,5,1;2;3;4;5,5.984473953601e-05;1.750556375997e-05;8.160669000057e-06;5.169786514194e-05;5.587246625402e-05,571_hz,571,181_hz,181,391_hz,391,1_hz,1,571,181,391
st1_571_hz__st2_181_hz__st3_421_hz__st4_1_hz,4.8533130786836775e-05,1.6258866201434272e-05,2.6234303633996398e-05,7.564235441399233e-05,5,1;2;3;4;5,7.564235441399e-05;5.300295298202e-05;2.623430363400e-05;4.753756621021e-05;4.024847669396e-05,571_hz,571,181_hz,181,421_hz,421,1_hz,1,571,181,421
st1_571_hz__st2_181_hz__st3_451_hz__st4_1_hz,3.2934635811875066e-05,1.2193625050449312e-05,1.805775670801549e-05,5.385046706997826e-05,5,1;2;3;4;5,2.690394300005e-05;5.385046706998e-05;2.801829480729e-05;1.805775670802e-05;3.784271747404e-05,571_hz,571,181_hz,181,451_hz,451,1_hz,1,571,181,451
st1_571_hz__st2_181_hz__st3_481_hz__st4_1_hz,5.3173295780425056e-05,2.1720337821447264e-05,1.9376572014027235e-05,8.277034149005053e-05,5,1;2;3;4;5,8.277034149005e-05;4.271170409998e-05;5.263816915802e-05;6.836969214005e-05;1.937657201403e-05,571_hz,571,181_hz,181,481_hz,481,1_hz,1,571,181,481
st1_571_hz__st2_181_hz__st3_511_hz__st4_1_hz,4.731359619531714e-05,1.4536550309414307e-05,2.80360578420083e-05,6.581555247605341e-05,5,1;2;3;4;5,2.803605784201e-05;4.736122979398e-05;3.459431052002e-05;6.076083034452e-05;6.581555247605e-05,571_hz,571,181_hz,181,511_hz,511,1_hz,1,571,181,511
st1_571_hz__st2_181_hz__st3_541_hz__st4_1_hz,6.178516007762113e-05,1.4654587933459391e-05,3.643222399203338e-05,7.845312047404101e-05,5,1;2;3;4;5,6.210999685797e-05;3.643222399203e-05;5.827949647202e-05;7.845312047404e-05;7.365096259205e-05,571_hz,571,181_hz,181,541_hz,541,1_hz,1,571,181,541
st1_571_hz__st2_181_hz__st3_571_hz__st4_1_hz,4.3654015452247526e-05,1.4256193251242232e-05,2.7228115800076448e-05,6.236165070719092e-05,5,1;2;3;4;5,3.572942921998e-05;5.907880312199e-05;2.722811580008e-05;3.387207841200e-05;6.236165070719e-05,571_hz,571,181_hz,181,571_hz,571,1_hz,1,571,181,571
st1_571_hz__st2_211_hz__st3_1_hz__st4_1_hz,1.1398792795172391e-05,1.10878767186582e-05,0.0,3.0155808095940622e-05,5,1;2;3;4;5,0.000000000000e+00;1.737229481998e-05;3.015580809594e-05;6.781928399968e-06;2.683932659969e-06,571_hz,571,211_hz,211,1_hz,1,1_hz,1,571,211,1
st1_571_hz__st2_211_hz__st3_31_hz__st4_1_hz,1.1398792795172391e-05,1.10878767186582e-05,0.0,3.0155808095940622e-05,5,1;2;3;4;5,0.000000000000e+00;1.737229481998e-05;3.015580809594e-05;6.781928399968e-06;2.683932659969e-06,571_hz,571,211_hz,211,31_hz,31,1_hz,1,571,211,31
st1_571_hz__st2_211_hz__st3_61_hz__st4_1_hz,1.874214033477553e-05,1.6345906505182493e-05,0.0,4.24581815339449e-05,5,1;2;3;4;5,0.000000000000e+00;3.145813163998e-05;4.245818153394e-05;1.711045583999e-05;2.683932659969e-06,571_hz,571,211_hz,211,61_hz,61,1_hz,1,571,211,61
st1_571_hz__st2_211_hz__st3_91_hz__st4_1_hz,1.8949512031177648e-05,1.6642603803367772e-05,0.0,4.5749937635904817e-05,5,1;2;3;4;5,0.000000000000e+00;2.977293726004e-05;4.574993763590e-05;6.781928399968e-06;1.244275685998e-05,571_hz,571,211_hz,211,91_hz,91,1_hz,1,571,211,91
st1_571_hz__st2_211_hz__st3_121_hz__st4_1_hz,1.491979390197393e-05,1.7453301938978472e-05,0.0,4.7760813629948304e-05,5,1;2;3;4;5,0.000000000000e+00;1.737229481998e-05;4.776081362995e-05;6.781928399968e-06;2.683932659969e-06,571_hz,571,211_hz,211,121_hz,121,1_hz,1,571,211,121
st1_571_hz__st2_211_hz__st3_151_hz__st4_1_hz,1.9021953571144308e-05,1.1725137103850588e-05,2.683932659969246e-06,3.389820177589139e-05,5,1;2;3;4;5,8.026825859986e-06;2.466709631997e-05;3.389820177589e-05;2.583371123991e-05;2.683932659969e-06,571_hz,571,211_hz,211,151_hz,151,1_hz,1,571,211,151
st1_571_hz__st2_211_hz__st3_181_hz__st4_1_hz,2.5968810736762758e-05,1.6106445645354564e-05,2.683932659969246e-06,5.044351571992789e-05,5,1;2;3;4;5,1.656968968802e-05;5.044351571993e-05;3.418754907594e-05;2.595936653996e-05;2.683932659969e-06,571_hz,571,211_hz,211,181_hz,181,1_hz,1,571,211,181
st1_571_hz__st2_211_hz__st3_211_hz__st4_1_hz,3.590544850556834e-05,2.0010436566292326e-05,6.7819283999681625e-06,6.256287118797804e-05,5,1;2;3;4;5,2.447540629200e-05;6.256287118798e-05;3.245897559586e-05;6.781928399968e-06;5.324806105203e-05,571_hz,571,211_hz,211,211_hz,211,1_hz,1,571,211,211
st1_571_hz__st2_211_hz__st3_241_hz__st4_1_hz,2.2250794507189672e-05,1.0405806212496647e-05,1.322946396001834e-05,3.885385158003963e-05,5,1;2;3;4;5,1.322946396002e-05;3.885385158004e-05;3.015580809594e-05;1.549466963995e-05;1.352017926000e-05,571_hz,571,211_hz,211,241_hz,241,1_hz,1,571,211,241
st1_571_hz__st2_211_hz__st3_271_hz__st4_1_hz,3.60972315143672e-05,1.959639527514842e-05,6.7819283999681625e-06,6.488044739998144e-05,5,1;2;3;4;5,2.924222328002e-05;3.090378599994e-05;4.867777249193e-05;6.781928399968e-06;6.488044739998e-05,571_hz,571,211_hz,211,271_hz,271,1_hz,1,571,211,271
st1_571_hz__st2_211_hz__st3_301_hz__st4_1_hz,4.847014311836345e-05,2.4902284362619338e-05,2.3338368719987708e-05,9.356669297990796e-05,5,1;2;3;4;5,3.200526593999e-05;5.561111951995e-05;9.356669297991e-05;3.782926843198e-05;2.333836871999e-05,571_hz,571,211_hz,211,301_hz,301,1_hz,1,571,211,301
st1_571_hz__st2_211_hz__st3_331_hz__st4_1_hz,4.447750441314472e-05,2.2811820877078265e-05,6.574247279991785e-06,7.381994059795923e-05,5,1;2;3;4;5,6.574247279992e-06;7.381994059796e-05;6.066183207593e-05;4.324150403987e-05;3.808999807197e-05,571_hz,571,211_hz,211,331_hz,331,1_hz,1,571,211,331
st1_571_hz__st2_211_hz__st3_361_hz__st4_1_hz,3.124862037717141e-05,1.788232104212731e-05,9.257681879930314e-06,5.4587088719892934e-05,5,1;2;3;4;5,1.142524962008e-05;4.235163758999e-05;3.862144407597e-05;5.458708871989e-05;9.257681879930e-06,571_hz,571,211_hz,211,361_hz,361,1_hz,1,571,211,361
st1_571_hz__st2_211_hz__st3_391_hz__st4_1_hz,4.488553706757645e-05,1.8246434303266684e-05,2.2018622759978346e-05,7.776673774193346e-05,5,1;2;3;4;5,3.966892524001e-05;2.201862275998e-05;4.579357269600e-05;7.776673774193e-05;3.917982689996e-05,571_hz,571,211_hz,211,391_hz,391,1_hz,1,571,211,391
st1_571_hz__st2_211_hz__st3_421_hz__st4_1_hz,5.0712509007207285e-05,9.6447299509566e-06,3.9477724182006295e-05,6.376520093399513e-05,5,1;2;3;4;5,6.376520093400e-05;3.947772418201e-05;5.639011172994e-05;5.431949461018e-05;3.961001357992e-05,571_hz,571,211_hz,211,421_hz,421,1_hz,1,571,211,421
st1_571_hz__st2_211_hz__st3_451_hz__st4_1_hz,3.271435356504297e-05,1.297005286752274e-05,1.8320656013984248e-05,5.21296861632594e-05,5,1;2;3;4;5,2.062746257399e-05;4.280159186999e-05;5.212968616326e-05;1.832065601398e-05;2.969237120398e-05,571_hz,571,211_hz,211,451_hz,451,1_hz,1,571,211,451
st1_571_hz__st2_211_hz__st3_481_hz__st4_1_hz,4.742581020479606e-05,2.6907013880892795e-05,2.683932659969246e-06,8.279397725396223e-05,5,1;2;3;4;5,5.683050171001e-05;3.560469750000e-05;8.279397725396e-05;5.921594190004e-05;2.683932659969e-06,571_hz,571,211_hz,211,481_hz,481,1_hz,1,571,211,481
st1_571_hz__st2_211_hz__st3_511_hz__st4_1_hz,4.448661643081074e-05,2.421050315796765e-05,9.536936400600382e-07,6.791068427402757e-05,5,1;2;3;4;5,9.536936400600e-07;6.791068427403e-05;6.475011861596e-05;5.058661084207e-05;3.823197478194e-05,571_hz,571,211_hz,211,511_hz,511,1_hz,1,571,211,511
st1_571_hz__st2_211_hz__st3_541_hz__st4_1_hz,6.656865104519772e-05,2.6326103633247276e-05,4.280288085004476e-05,0.00011530116514796158,5,1;2;3;4;5,4.406178391196e-05;4.280288085004e-05;1.153011651480e-04;6.817282043400e-05;6.250460488202e-05,571_hz,571,211_hz,211,541_hz,541,1_hz,1,571,211,541
st1_571_hz__st2_211_hz__st3_571_hz__st4_1_hz,3.467319479997663e-05,2.1137718413342478e-05,0.0,6.359186212200052e-05,5,1;2;3;4;5,0.000000000000e+00;6.359186212200e-05;4.433370555596e-05;2.584480787999e-05;3.959559844193e-05,571_hz,571,211_hz,211,571_hz,571,1_hz,1,571,211,571
st1_571_hz__st2_241_hz__st3_1_hz__st4_1_hz,1.2678852074402558e-05,1.1817117860481226e-05,0.0,3.095343197998812e-05,5,1;2;3;4;5,1.324810890001e-05;0.000000000000e+00;1.919271949201e-05;0.000000000000e+00;3.095343197999e-05,571_hz,571,241_hz,241,1_hz,1,1_hz,1,571,241,1
st1_571_hz__st2_241_hz__st3_31_hz__st4_1_hz,1.5158988482397717e-05,1.0067671809059702e-05,0.0,3.095343197998812e-05,5,1;2;3;4;5,1.324810890001e-05;0.000000000000e+00;1.919271949201e-05;1.240068203998e-05;3.095343197999e-05,571_hz,571,241_hz,241,31_hz,31,1_hz,1,571,241,31
st1_571_hz__st2_241_hz__st3_61_hz__st4_1_hz,2.00221996140057e-05,9.232714774323253e-06,1.0328527440017777e-05,3.149509293001868e-05,5,1;2;3;4;5,1.324810890001e-05;1.408583681999e-05;3.149509293002e-05;1.032852744002e-05;3.095343197999e-05,571_hz,571,241_hz,241,61_hz,61,1_hz,1,571,241,61
st1_571_hz__st2_241_hz__st3_91_hz__st4_1_hz,2.122043999039924e-05,1.657296677237658e-05,0.0,4.566659957995489e-05,5,1;2;3;4;5,1.324810890001e-05;1.240064244005e-05;3.478684903198e-05;0.000000000000e+00;4.566659957995e-05,571_hz,571,241_hz,241,91_hz,91,1_hz,1,571,241,91
st1_571_hz__st2_241_hz__st3_121_hz__st4_1_hz,1.6199853181204093e-05,1.5333125528698784e-05,0.0,3.6797725026022075e-05,5,1;2;3;4;5,1.324810890001e-05;0.000000000000e+00;3.679772502602e-05;0.000000000000e+00;3.095343197999e-05,571_hz,571,241_hz,241,121_hz,121,1_hz,1,571,241,121
st1_571_hz__st2_241_hz__st3_151_hz__st4_1_hz,2.024425846077871e-05,7.636595475648116e-06,7.294801499982406e-06,3.095343197998812e-05,5,1;2;3;4;5,2.098616281202e-05;7.294801499982e-06;2.293511317197e-05;1.905178283994e-05;3.095343197999e-05,571_hz,571,241_hz,241,151_hz,151,1_hz,1,571,241,151
st1_571_hz__st2_241_hz__st3_181_hz__st4_1_hz,3.564933947999005e-05,1.3142347511647085e-05,1.729420632000517e-05,5.682805228799243e-05,5,1;2;3;4;5,5.682805228799e-05;3.307122089994e-05;2.954827807196e-05;1.729420632001e-05;4.150493982005e-05,571_hz,571,241_hz,241,181_hz,181,1_hz,1,571,241,181
st1_571_hz__st2_241_hz__st3_211_hz__st4_1_hz,2.799004008962214e-05,1.7454087492294082e-05,0.0,5.2606059624052404e-05,5,1;2;3;4;5,3.772351519201e-05;2.788221942002e-05;2.173840621203e-05;0.000000000000e+00;5.260605962405e-05,571_hz,571,241_hz,241,211_hz,211,1_hz,1,571,241,211
st1_571_hz__st2_241_hz__st3_241_hz__st4_1_hz,3.111779568025986e-05,1.6273593133441296e-05,8.712741239980115e-06,5.597907786002165e-05,5,1;2;3;4;5,3.877132624923e-05;3.293311356005e-05;1.919271949201e-05;8.712741239980e-06;5.597907786002e-05,571_hz,571,241_hz,241,241_hz,241,1_hz,1,571,241,241
st1_571_hz__st2_241_hz__st3_271_hz__st4_1_hz,3.8249018380794864e-05,3.340279327676258e-05,0.0,9.701383607991777e-05,5,1;2;3;4;5,4.496823579604e-05;1.353149117995e-05;3.573152884806e-05;0.000000000000e+00;9.701383607992e-05,571_hz,571,241_hz,241,271_hz,271,1_hz,1,571,241,271
st1_571_hz__st2_241_hz__st3_301_hz__st4_1_hz,5.569216439041778e-05,1.895826164290425e-05,2.4347868192022007e-05,7.991690201999622e-05,5,1;2;3;4;5,5.300835728404e-05;5.130622656004e-05;6.988146789599e-05;2.434786819202e-05;7.991690202000e-05,571_hz,571,241_hz,241,301_hz,301,1_hz,1,571,241,301
st1_571_hz__st2_241_hz__st3_331_hz__st4_1_hz,4.1638302575986154e-05,1.920181849517786e-05,1.9822356180002055e-05,6.635949739198787e-05,5,1;2;3;4;5,1.982235618000e-05;6.262459707595e-05;3.360716449202e-05;2.577789773996e-05;6.635949739199e-05,571_hz,571,241_hz,241,331_hz,331,1_hz,1,571,241,331
st1_571_hz__st2_241_hz__st3_361_hz__st4_1_hz,2.9779177280388066e-05,1.1253079234141467e-05,1.9192719492014397e-05,4.989609017994195e-05,5,1;2;3;4;5,2.461715028009e-05;2.126220777000e-05;1.919271949201e-05;3.392771867989e-05;4.989609017994e-05,571_hz,571,241_hz,241,361_hz,361,1_hz,1,571,241,361
st1_571_hz__st2_241_hz__st3_391_hz__st4_1_hz,5.436691322003834e-05,1.8056770438618625e-05,2.735338849207125e-05,7.965009323996422e-05,5,1;2;3;4;5,5.227423128000e-05;4.510752686817e-05;2.735338849207e-05;7.965009323996e-05;6.744932621998e-05,571_hz,571,241_hz,241,391_hz,391,1_hz,1,571,241,391
st1_571_hz__st2_241_hz__st3_421_hz__st4_1_hz,4.925971347322971e-05,1.490312854053996e-05,2.210542936202237e-05,6.478700423396717e-05,5,1;2;3;4;5,6.478700423397e-05;2.210542936202e-05;5.049348870603e-05;4.827034626421e-05;6.064229879992e-05,571_hz,571,241_hz,241,421_hz,421,1_hz,1,571,241,421
st1_571_hz__st2_241_hz__st3_451_hz__st4_1_hz,2.885137248867516e-05,1.3306156014963079e-05,1.4780321874033331e-05,5.02100017199289e-05,5,1;2;3;4;5,1.662537618005e-05;2.542929705001e-05;3.721186561936e-05;1.478032187403e-05;5.021000171993e-05,571_hz,571,241_hz,241,451_hz,451,1_hz,1,571,241,451
st1_571_hz__st2_241_hz__st3_481_hz__st4_1_hz,5.873380542900192e-05,1.3103651096964709e-05,3.595280093997566e-05,7.623708669006608e-05,5,1;2;3;4;5,6.372055431002e-05;3.595280093998e-05;7.623708669007e-05;6.091391080797e-05;5.684467439697e-05,571_hz,571,241_hz,241,481_hz,481,1_hz,1,571,241,481
st1_571_hz__st2_241_hz__st3_511_hz__st4_1_hz,5.103934058164047e-05,2.042222302813532e-05,1.324810890001027e-05,7.116551620204095e-05,5,1;2;3;4;5,1.324810890001e-05;6.146464847402e-05;6.231433741203e-05;4.700409192010e-05;7.116551620204e-05,571_hz,571,241_hz,241,511_hz,511,1_hz,1,571,241,511
st1_571_hz__st2_241_hz__st3_541_hz__st4_1_hz,7.03476796536081e-05,1.7855846834352903e-05,3.879693673205509e-05,8.720838475203066e-05,5,1;2;3;4;5,6.334908764394e-05;3.879693673206e-05;8.720838475203e-05;7.730323169400e-05;8.508075744602e-05,571_hz,571,241_hz,241,541_hz,541,1_hz,1,571,241,541
st1_571_hz__st2_241_hz__st3_571_hz__st4_1_hz,5.3782521364424466e-05,9.70432942242764e-06,4.2261380638196344e-05,6.786509776195298e-05,5,1;2;3;4;5,4.226138063820e-05;4.701367006197e-05;6.241102361997e-05;4.936143474003e-05;6.786509776195e-05,571_hz,571,241_hz,241,571_hz,571,1_hz,1,571,241,571
st1_571_hz__st2_271_hz__st3_1_hz__st4_1_hz,9.222855731999825e-06,1.4705291609328553e-05,0.0,3.7944550079981044e-05,5,1;2;3;4;5,0.000000000000e+00;0.000000000000e+00;3.794455007998e-05;0.000000000000e+00;8.169728580018e-06,571_hz,571,271_hz,271,1_hz,1,1_hz,1,571,271,1
st1_571_hz__st2_271_hz__st3_31_hz__st4_1_hz,1.2077926667989626e-05,2.0318864905405787e-05,0.0,5.221990475993006e-05,5,1;2;3;4;5,0.000000000000e+00;0.000000000000e+00;5.221990475993e-05;0.000000000000e+00;8.169728580018e-06,571_hz,571,271_hz,271,31_hz,31,1_hz,1,571,271,31
st1_571_hz__st2_271_hz__st3_61_hz__st4_1_hz,1.6566203271602967e-05,1.746076522900286e-05,0.0,5.024692351798533e-05,5,1;2;3;4;5,0.000000000000e+00;1.408583681999e-05;5.024692351799e-05;1.032852744002e-05;8.169728580018e-06,571_hz,571,271_hz,271,61_hz,61,1_hz,1,571,271,61
st1_571_hz__st2_271_hz__st3_91_hz__st4_1_hz,1.7184421763994098e-05,1.9516151615690567e-05,0.0,5.353867961994524e-05,5,1;2;3;4;5,3.313776419966e-06;2.089992420004e-05;5.353867961995e-05;0.000000000000e+00;8.169728580018e-06,571_hz,571,271_hz,271,91_hz,91,1_hz,1,571,271,91
st1_571_hz__st2_271_hz__st3_121_hz__st4_1_hz,1.274385683880136e-05,2.1635471607263243e-05,0.0,5.554955561398872e-05,5,1;2;3;4;5,0.000000000000e+00;0.000000000000e+00;5.554955561399e-05;0.000000000000e+00;8.169728580018e-06,571_hz,571,271_hz,271,121_hz,121,1_hz,1,571,271,121
st1_571_hz__st2_271_hz__st3_151_hz__st4_1_hz,1.7817111071973534e-05,1.6064234820281333e-05,0.0,4.168694375993182e-05,5,1;2;3;4;5,0.000000000000e+00;7.294801499982e-06;4.168694375993e-05;3.193408151994e-05;8.169728580018e-06,571_hz,571,271_hz,271,151_hz,151,1_hz,1,571,271,151
st1_571_hz__st2_271_hz__st3_181_hz__st4_1_hz,3.612469169952982e-05,9.110099272016467e-06,2.2923697089682548e-05,5.082030800995924e-05,5,1;2;3;4;5,3.164456548802e-05;5.082030800996e-05;3.794455007998e-05;3.729033783000e-05;2.292369708968e-05,571_hz,571,271_hz,271,181_hz,181,1_hz,1,571,271,181
st1_571_hz__st2_271_hz__st3_211_hz__st4_1_hz,2.4684281575225175e-05,1.7059097746846313e-05,0.0,5.2227824580029786e-05,5,1;2;3;4;5,2.447540629200e-05;1.689582078001e-05;5.222782458003e-05;0.000000000000e+00;2.982235622408e-05,571_hz,571,271_hz,271,211_hz,211,1_hz,1,571,271,211
st1_571_hz__st2_271_hz__st3_241_hz__st4_1_hz,2.7359794404018397e-05,1.3746305097653606e-05,1.322946396001834e-05,5.2463116979993565e-05,5,1;2;3;4;5,1.322946396002e-05;2.148155676006e-05;5.246311697999e-05;3.061885913997e-05;1.900597518005e-05,571_hz,571,271_hz,271,241_hz,241,1_hz,1,571,271,241
st1_571_hz__st2_271_hz__st3_271_hz__st4_1_hz,3.0120703912791536e-05,1.9051301143307717e-05,1.3531491179952227e-05,6.244909127999521e-05,5,1;2;3;4;5,1.769295096002e-05;1.353149117995e-05;4.139754825598e-05;1.553243788800e-05;6.244909128000e-05,571_hz,571,271_hz,271,271_hz,271,1_hz,1,571,271,271
st1_571_hz__st2_271_hz__st3_301_hz__st4_1_hz,4.513174714799242e-05,1.870995013865758e-05,2.4347868192022007e-05,7.719248138396138e-05,5,1;2;3;4;5,4.521200180398e-05;5.008221971996e-05;7.719248138396e-05;2.434786819202e-05;2.882416464004e-05,571_hz,571,271_hz,271,301_hz,301,1_hz,1,571,271,301
st1_571_hz__st2_271_hz__st3_331_hz__st4_1_hz,4.261175323559407e-05,2.4215642654418767e-05,6.574247279991785e-06,7.982330561998457e-05,5,1;2;3;4;5,6.574247279992e-06;3.501484959599e-05;7.982330561998e-05;3.659697494998e-05;5.504938873201e-05,571_hz,571,271_hz,271,331_hz,331,1_hz,1,571,271,331
st1_571_hz__st2_271_hz__st3_361_hz__st4_1_hz,2.7781551615570916e-05,1.3403394396763471e-05,1.4743477799979145e-05,5.119130069990291e-05,5,1;2;3;4;5,1.778305312808e-05;2.126220777000e-05;5.119130069990e-05;3.392771867989e-05;1.474347779998e-05,571_hz,571,271_hz,271,361_hz,361,1_hz,1,571,271,361
st1_571_hz__st2_271_hz__st3_391_hz__st4_1_hz,4.174379335439252e-05,2.4909573655284945e-05,4.6463279399944215e-06,7.376983182001973e-05,5,1;2;3;4;5,2.195999073000e-05;4.646327939994e-06;5.452858710004e-05;5.381422918191e-05;7.376983182002e-05,571_hz,571,271_hz,271,391_hz,391,1_hz,1,571,271,391
st1_571_hz__st2_271_hz__st3_421_hz__st4_1_hz,5.600371337842921e-05,2.1745608382337576e-05,3.417038847001869e-05,9.680235521401723e-05,5,1;2;3;4;5,4.499777831403e-05;3.417038847002e-05;9.680235521402e-05;5.795393311014e-05;4.609411178395e-05,571_hz,571,271_hz,271,421_hz,421,1_hz,1,571,271,421
st1_571_hz__st2_271_hz__st3_451_hz__st4_1_hz,3.70696083902677e-05,2.324916776055285e-05,1.1538727614016087e-05,8.058799572726157e-05,5,1;2;3;4;5,3.676652244001e-05;2.871824985002e-05;8.058799572726e-05;1.153872761402e-05;2.773654632004e-05,571_hz,571,271_hz,271,451_hz,451,1_hz,1,571,271,451
st1_571_hz__st2_271_hz__st3_481_hz__st4_1_hz,5.0943132494287294e-05,2.5338162667451903e-05,1.8232402680018468e-05,9.590256829797306e-05,5,1;2;3;4;5,5.047244541001e-05;1.823240268002e-05;9.590256829797e-05;4.009492386003e-05;5.001332222340e-05,571_hz,571,271_hz,271,481_hz,481,1_hz,1,571,271,481
st1_571_hz__st2_271_hz__st3_511_hz__st4_1_hz,5.211891237888674e-05,2.743878545530167e-05,3.313333906198938e-05,0.00010636563995994192,5,1;2;3;4;5,3.492971835839e-05;4.196288219402e-05;1.063656399599e-04;4.420298232009e-05;3.313333906199e-05,571_hz,571,271_hz,271,511_hz,511,1_hz,1,571,271,511
st1_571_hz__st2_271_hz__st3_541_hz__st4_1_hz,6.056855151049729e-05,2.1530296493460848e-05,3.034961312045996e-05,9.62240465519966e-05,5,1;2;3;4;5,5.765462648993e-05;3.034961312046e-05;9.622404655200e-05;6.710457425408e-05;5.150989713602e-05,571_hz,571,271_hz,271,541_hz,541,1_hz,1,571,271,541
st1_571_hz__st2_271_hz__st3_571_hz__st4_1_hz,4.2810024085200026e-05,2.3471089695534613e-05,0.0,6.478240534198433e-05,5,1;2;3;4;5,0.000000000000e+00;6.478240534198e-05;5.436864233997e-05;3.599692198203e-05;5.890215076201e-05,571_hz,571,271_hz,271,571_hz,571,1_hz,1,571,271,571
st1_571_hz__st2_301_hz__st3_1_hz__st4_1_hz,1.7364710062820338e-05,9.85937989115503e-06,0.0,2.5593135300089333e-05,5,1;2;3;4;5,0.000000000000e+00;2.559313530009e-05;1.270957444199e-05;2.414907594000e-05;2.437176463202e-05,571_hz,571,301_hz,301,1_hz,1,1_hz,1,571,301,1
st1_571_hz__st2_301_hz__st3_31_hz__st4_1_hz,1.7364710062820338e-05,9.85937989115503e-06,0.0,2.5593135300089333e-05,5,1;2;3;4;5,0.000000000000e+00;2.559313530009e-05;1.270957444199e-05;2.414907594000e-05;2.437176463202e-05,571_hz,571,301_hz,301,31_hz,31,1_hz,1,571,301,31
st1_571_hz__st2_301_hz__st3_61_hz__st4_1_hz,2.7437013986431752e-05,8.99930889072727e-06,1.3644781920041371e-05,3.967897212008298e-05,5,1;2;3;4;5,1.364478192004e-05;3.967897212008e-05;2.501194788000e-05;3.447760338002e-05;2.437176463202e-05,571_hz,571,301_hz,301,61_hz,61,1_hz,1,571,301,61
st1_571_hz__st2_301_hz__st3_91_hz__st4_1_hz,2.2963664458823666e-05,1.2531066668187502e-05,0.0,3.7993777740141786e-05,5,1;2;3;4;5,0.000000000000e+00;3.799377774014e-05;2.830370398196e-05;2.414907594000e-05;2.437176463202e-05,571_hz,571,301_hz,301,91_hz,91,1_hz,1,571,301,91
st1_571_hz__st2_301_hz__st3_121_hz__st4_1_hz,2.2222082793623006e-05,1.1396551421090767e-05,0.0,3.083093406000548e-05,5,1;2;3;4;5,0.000000000000e+00;2.559313530009e-05;3.031457997600e-05;3.083093406001e-05;2.437176463202e-05,571_hz,571,301_hz,301,121_hz,121,1_hz,1,571,301,121
st1_571_hz__st2_301_hz__st3_151_hz__st4_1_hz,2.507181819478885e-05,1.693956091531107e-05,0.0,5.0970727079946436e-05,5,1;2;3;4;5,0.000000000000e+00;3.288793680007e-05;1.645196812195e-05;5.097072707995e-05;2.504845897198e-05,571_hz,571,301_hz,301,151_hz,151,1_hz,1,571,301,151
